frame_id,track_count,active_track_ids,arm_velocity,body_velocity,fall_score,approach_velocity,risk_score,fused_score,state,active_rules,persistence_scores
433,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
434,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
435,5,1;5;9;8;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
436,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
437,5,1;5;9;8;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
438,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
439,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
440,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
441,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
442,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
443,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
444,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
445,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
446,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
447,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
448,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
449,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
450,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
451,4,1;5;9;8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
452,5,1;5;9;8;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
453,2,1;5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
454,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
455,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
456,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
457,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
458,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
459,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
460,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
461,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
462,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
463,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
464,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
465,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
466,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
467,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
468,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
469,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
470,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
471,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
472,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
473,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
474,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
475,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
476,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
477,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
478,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
479,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
480,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
481,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
482,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
483,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
484,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
485,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
486,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
487,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
488,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
489,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
490,5,1;5;9;10;12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
491,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
492,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
493,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
494,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
495,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
496,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
497,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
498,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
499,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
500,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
501,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
502,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
503,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
504,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
505,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
506,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
507,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
508,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
509,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
510,3,1;5;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
511,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
512,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
513,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
514,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
515,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
516,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
517,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
518,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
519,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
520,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
521,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
522,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
523,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
524,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
525,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
526,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
527,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
528,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
529,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
530,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
531,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
532,4,1;5;9;10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
533,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
534,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
535,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
536,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
537,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
538,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
539,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
540,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
541,5,1;5;9;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
542,4,1;5;10;13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
543,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
544,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
545,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
546,6,1;5;10;13;9;14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
547,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
548,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
549,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
550,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
551,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
552,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
553,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
554,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
555,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
556,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
557,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
558,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
559,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
560,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
561,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
562,5,1;5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
563,4,5;10;13;9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
564,5,5;10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
565,5,5;10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
566,5,5;10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
567,5,5;10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
568,5,5;10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
569,4,10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
570,4,10;13;9;15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
571,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
572,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
573,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
574,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
575,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
576,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
577,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
578,5,10;13;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
579,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
580,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
581,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
582,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
583,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
584,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
585,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
586,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
587,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
588,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
589,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
590,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
591,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
592,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
593,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
594,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
595,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
596,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
597,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
598,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
599,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
600,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
601,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
602,4,10;9;15;1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
603,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
604,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
605,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
606,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
607,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
608,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
609,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
610,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
611,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
612,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
613,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
614,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
615,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
616,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
617,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
618,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
619,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
620,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
621,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
622,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
623,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
624,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
625,2,16;17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
626,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
627,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
628,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
629,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
630,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
631,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
632,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
633,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
634,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
635,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
636,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
637,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
638,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
639,2,18;16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
640,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
641,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
642,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
643,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
644,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
645,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
646,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
647,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
648,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
649,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
650,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
651,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
652,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
653,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
654,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
655,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
656,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
657,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
658,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
659,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
660,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
661,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
662,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
663,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
664,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
665,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
666,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
667,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
668,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
669,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
670,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
671,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
672,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
673,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
674,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
675,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
676,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
677,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
678,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
679,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
680,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
681,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
682,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
683,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
684,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
685,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
686,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
687,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
688,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
689,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
690,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
691,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
692,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
693,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
694,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
695,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
696,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
697,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
698,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
699,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
700,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
701,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
702,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
703,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
704,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
705,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
706,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
707,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
708,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
709,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
710,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
